timestamp,open,high,low,close,volume
2021-10-01 00:00:00,43820.01,43837.58,43798.31,43825.73,22.02547
2021-10-01 00:01:00,43825.73,43885.92,43825.72,43880.38,25.51255
2021-10-01 00:02:00,43880.39,43980.0,43792.14,43980.0,207.62358
2021-10-01 00:03:00,43980.0,44000.0,43919.32,43975.71,83.30921
2021-10-01 00:04:00,43975.7,44000.75,43940.05,43981.07,106.96885
2021-10-01 00:05:00,43981.06,44000.37,43960.16,43971.44,41.47681
2021-10-01 00:06:00,43971.41,43971.41,43890.25,43900.0,33.93213
2021-10-01 00:07:00,43906.77,43922.43,43787.89,43794.24,36.55316
2021-10-01 00:08:00,43794.24,43806.95,43713.38,43754.97,39.11343
2021-10-01 00:09:00,43754.97,43792.23,43741.53,43784.1,21.67822
2021-10-01 00:10:00,43784.1,43787.85,43724.27,43733.22,21.78216
2021-10-01 00:11:00,43733.22,43735.87,43725.89,43730.36,7.53373
2021-10-01 00:12:00,43730.36,43790.11,43721.43,43790.1,21.73848
2021-10-01 00:13:00,43790.1,43866.14,43783.11,43825.27,30.07874
2021-10-01 00:14:00,43825.27,43835.4,43763.61,43763.61,19.22172
2021-10-01 00:15:00,43763.62,43776.52,43698.76,43716.01,26.39418
2021-10-01 00:16:00,43716.0,43754.13,43706.37,43730.31,27.04317
2021-10-01 00:17:00,43730.31,43787.11,43719.16,43787.1,14.59451
2021-10-01 00:18:00,43787.11,43787.16,43757.3,43776.25,13.47822
2021-10-01 00:19:00,43776.24,43820.37,43763.14,43795.56,35.19622
2021-10-01 00:20:00,43795.56,43848.45,43792.48,43816.56,26.80069
2021-10-01 00:21:00,43816.57,43836.73,43790.01,43798.9,14.65833
2021-10-01 00:22:00,43798.89,43798.9,43750.03,43763.94,17.52976
2021-10-01 00:23:00,43763.94,43813.89,43757.99,43808.74,19.30995
2021-10-01 00:24:00,43811.91,43849.6,43796.62,43841.26,20.49755
2021-10-01 00:25:00,43841.25,43883.44,43835.88,43883.44,15.51524
2021-10-01 00:26:00,43880.53,43899.79,43837.37,43841.0,18.21835
2021-10-01 00:27:00,43840.99,43884.09,43811.94,43844.14,30.01114
2021-10-01 00:28:00,43844.14,43886.6,43837.11,43873.3,8.76462
2021-10-01 00:29:00,43873.3,43889.31,43860.01,43872.99,14.67331
2021-10-01 00:30:00,43872.99,43913.21,43870.12,43904.47,29.68011
2021-10-01 00:31:00,43904.46,43937.17,43891.99,43914.77,30.05259
2021-10-01 00:32:00,43914.77,43925.82,43893.42,43897.43,11.13279
2021-10-01 00:33:00,43897.44,43970.25,43864.56,43970.24,84.18112
2021-10-01 00:34:00,43970.24,43982.72,43942.84,43976.22,46.32332
2021-10-01 00:35:00,43976.22,43987.24,43932.31,43966.79,36.98373
2021-10-01 00:36:00,43966.79,44059.0,43966.78,44010.79,98.58182
2021-10-01 00:37:00,44010.79,44043.57,43923.84,43930.0,47.08878
2021-10-01 00:38:00,43930.0,43930.0,43841.55,43881.23,46.77849
2021-10-01 00:39:00,43881.23,43927.37,43881.22,43899.2,22.68277
2021-10-01 00:40:00,43899.21,43929.46,43893.2,43897.8,25.21154
2021-10-01 00:41:00,43897.8,43911.04,43884.63,43889.42,26.6616
2021-10-01 00:42:00,43889.43,43889.43,43849.98,43858.85,23.55625
