timestamp,open,high,low,close,volume
2021-04-01 00:00:00,58739.46,58796.25,58720.82,58795.74,56.541494
2021-04-01 00:01:00,58795.74,58858.21,58787.48,58815.42,45.844834
2021-04-01 00:02:00,58815.42,58963.91,58808.99,58963.41,80.257514
2021-04-01 00:03:00,58953.83,59080.26,58952.34,59063.13,107.880493
2021-04-01 00:04:00,59063.13,59093.0,58937.3,59061.14,68.599352
2021-04-01 00:05:00,59071.84,59083.0,58977.78,58993.04,38.179872
2021-04-01 00:06:00,58993.04,59080.0,58985.46,59043.88,29.342092
2021-04-01 00:07:00,59043.88,59088.95,59007.0,59007.79,26.401287
2021-04-01 00:08:00,59007.79,59071.02,58997.24,59047.38,44.14176
2021-04-01 00:09:00,59047.38,59070.88,59030.0,59030.01,29.801803
2021-04-01 00:10:00,59030.0,59065.61,59030.0,59060.37,19.928143
2021-04-01 00:11:00,59060.38,59068.05,59037.86,59043.86,17.594566
2021-04-01 00:12:00,59045.86,59052.55,59029.95,59049.48,21.902506
2021-04-01 00:13:00,59049.49,59049.49,58967.44,58994.47,32.587782
2021-04-01 00:14:00,58995.12,59007.75,58965.0,58965.0,25.056395
2021-04-01 00:15:00,58965.01,58966.02,58907.76,58956.39,25.896267
2021-04-01 00:16:00,58956.39,58957.68,58895.01,58900.0,25.493498
2021-04-01 00:17:00,58900.0,58958.94,58877.55,58955.48,27.695467
2021-04-01 00:18:00,58955.48,59027.09,58951.55,58994.19,19.519458
2021-04-01 00:19:00,58994.2,59022.43,58852.94,58883.57,79.41166
2021-04-01 00:20:00,58883.57,58929.89,58862.21,58926.21,17.17355
2021-04-01 00:21:00,58926.22,58960.93,58926.21,58959.07,18.647385
2021-04-01 00:22:00,58959.06,58987.39,58926.21,58982.34,22.391159
2021-04-01 00:23:00,58980.25,59000.0,58960.64,58971.71,17.798936
2021-04-01 00:24:00,58966.29,58975.26,58929.34,58946.69,14.384649
2021-04-01 00:25:00,58946.7,58960.84,58929.12,58939.06,10.896032
2021-04-01 00:26:00,58939.06,58960.71,58933.6,58933.6,11.959445
2021-04-01 00:27:00,58933.6,58933.61,58903.18,58905.02,14.17359
2021-04-01 00:28:00,58909.28,58978.5,58900.13,58968.47,13.968413
2021-04-01 00:29:00,58968.48,58968.48,58900.0,58903.48,29.474405
2021-04-01 00:30:00,58903.47,58990.32,58903.47,58983.52,17.526735
2021-04-01 00:31:00,58983.52,59030.08,58983.52,59019.79,22.706817
2021-04-01 00:32:00,59021.73,59056.39,59020.75,59038.66,19.968854
2021-04-01 00:33:00,59038.67,59047.57,58998.03,59016.3,23.70881
2021-04-01 00:34:00,59019.26,59050.0,59003.37,59046.85,23.841042
2021-04-01 00:35:00,59046.86,59048.86,59020.28,59025.63,21.74193
2021-04-01 00:36:00,59025.64,59029.98,58979.77,58979.78,15.404431
