timestamp,open,high,low,close,volume
2025-12-01 00:00:00,90360.01,90417.0,90268.77,90408.34,59.9525
2025-12-01 00:01:00,90408.34,90408.34,90300.0,90300.01,9.99673
2025-12-01 00:02:00,90300.01,90340.25,90278.33,90305.55,31.79438
2025-12-01 00:03:00,90305.55,90305.55,90194.27,90194.27,57.04552
2025-12-01 00:04:00,90194.28,90194.28,89510.0,89816.17,503.41775
2025-12-01 00:05:00,89816.18,89831.89,89522.84,89596.94,76.81928
2025-12-01 00:06:00,89596.94,89640.0,89436.98,89480.01,108.86132
2025-12-01 00:07:00,89480.01,89536.0,89200.2,89208.76,101.52469
2025-12-01 00:08:00,89208.76,89374.57,88965.0,89112.0,172.77117
2025-12-01 00:09:00,89112.0,89289.12,88949.08,89144.95,89.82282
2025-12-01 00:10:00,89144.94,89264.79,88901.0,89059.69,88.727
2025-12-01 00:11:00,89059.68,89308.59,88954.1,89240.01,52.6978
2025-12-01 00:12:00,89240.01,89276.0,88963.1,88963.1,50.80782
2025-12-01 00:13:00,88963.1,89068.5,88874.72,88986.66,76.80372
2025-12-01 00:14:00,88986.66,89114.25,88914.04,88920.0,23.68512
2025-12-01 00:15:00,88920.0,89059.6,88862.24,88973.75,56.00158
2025-12-01 00:16:00,88973.75,89097.61,88920.46,88988.91,34.09932
2025-12-01 00:17:00,88988.9,88988.9,88712.4,88798.29,104.26525
2025-12-01 00:18:00,88798.28,88908.0,88647.48,88808.35,65.40721
2025-12-01 00:19:00,88808.35,88808.35,88626.04,88719.99,67.58118
2025-12-01 00:20:00,88718.47,88848.04,88700.0,88712.01,31.40585
2025-12-01 00:21:00,88712.0,88712.01,88460.11,88556.98,190.2692
2025-12-01 00:22:00,88556.98,88608.0,88502.05,88589.78,36.32613
2025-12-01 00:23:00,88589.79,88589.79,88432.77,88432.77,36.68263
2025-12-01 00:24:00,88432.77,88567.71,88409.78,88542.68,78.86203
2025-12-01 00:25:00,88542.67,88679.81,88531.16,88607.6,27.81871
2025-12-01 00:26:00,88607.61,88625.6,88474.0,88481.13,17.52336
2025-12-01 00:27:00,88481.12,88481.12,88361.19,88398.98,76.45001
2025-12-01 00:28:00,88398.99,88444.48,88361.38,88363.86,32.52985
2025-12-01 00:29:00,88363.87,88400.0,88350.36,88375.56,41.50545
